1.000000000000000000e+03 -2.746290534208040684e+06 2.088953640659041470e+06 -6.214870079971263185e+06 5.519641094390514809e+03 -3.514813625996715018e+03 -3.619958864992235249e+03
1.005000000000000000e+03 -2.718692328736088239e+06 2.071379572529057972e+06 -6.232969874296224676e+06 5.534933240975287845e+03 -3.526445529061539673e+03 -3.585352655967941701e+03
1.010000000000000000e+03 -2.691017662531211972e+06 2.053747344883750193e+06 -6.250896637576064095e+06 5.550071099022372437e+03 -3.537979107024424593e+03 -3.550647068957764986e+03
1.015000000000000000e+03 -2.663267307036099955e+06 2.036057449348628055e+06 -6.268649872920853086e+06 5.565054263058127617e+03 -3.549414049940201039e+03 -3.515843057451108052e+03
1.020000000000000000e+03 -2.635442035720809363e+06 2.018310379098927137e+06 -6.286229088208108209e+06 5.579882331660871387e+03 -3.560750050445410579e+03 -3.480941577559592133e+03
1.025000000000000000e+03 -2.607542624062505085e+06 2.000506628846700070e+06 -6.303633796095905825e+06 5.594554907472252125e+03 -3.571986803766803860e+03 -3.445943587994925565e+03
1.030000000000000000e+03 -2.579569849525143858e+06 1.982646694827866042e+06 -6.320863514035880566e+06 5.609071597208552703e+03 -3.583124007729796176e+03 -3.410850050046688466e+03
1.035000000000000000e+03 -2.551524491539101116e+06 1.964731074789216975e+06 -6.337917764286113903e+06 5.623432011671928194e+03 -3.594161362766881211e+03 -3.375661927560030108e+03
1.040000000000000000e+03 -2.523407331480741501e+06 1.946760267975382507e+06 -6.354796073923913762e+06 5.637635765761572657e+03 -3.605098571926004297e+03 -3.340380186913282159e+03
1.045000000000000000e+03 -2.495219152651933488e+06 1.928734775115752593e+06 -6.371497974858480506e+06 5.651682478484819512e+03 -3.615935340878892475e+03 -3.305005796995485525e+03
1.050000000000000000e+03 -2.466960740259509534e+06 1.910655098411358194e+06 -6.388023003843458369e+06 5.665571772968171899e+03 -3.626671377929342725e+03 -3.269539729183831696e+03
1.055000000000000000e+03 -2.438632881394668482e+06 1.892521741521711461e+06 -6.404370702489377931e+06 5.679303276468261174e+03 -3.637306394021466986e+03 -3.233982957321018603e+03
1.060000000000000000e+03 -2.410236365012327209e+06 1.874335209551604232e+06 -6.420540617275983095e+06 5.692876620382736292e+03 -3.647840102747893070e+03 -3.198336457692520526e+03
1.065000000000000000e+03 -2.381771981910413597e+06 1.856096009037864860e+06 -6.436532299564445391e+06 5.706291440261084972e+03 -3.658272220357923743e+03 -3.162601209003773420e+03
1.070000000000000000e+03 -2.353240524709108286e+06 1.837804647936075227e+06 -6.452345305609464645e+06 5.719547375815376654e+03 -3.668602465765650777e+03 -3.126778192357274293e+03
1.075000000000000000e+03 -2.324642787830031477e+06 1.819461635607247008e+06 -6.467979196571251377e+06 5.732644070930939051e+03 -3.678830560558025809e+03 -3.090868391229595090e+03
1.080000000000000000e+03 -2.295979567475376651e+06 1.801067482804456959e+06 -6.483433538527399302e+06 5.745581173676961953e+03 -3.688956229002883902e+03 -3.054872791448310181e+03
1.085000000000000000e+03 -2.267251661606991664e+06 1.782622701659442624e+06 -6.498707902484640479e+06 5.758358336317022804e+03 -3.698979198056925270e+03 -3.018792381168841075e+03
1.090000000000000000e+03 -2.238459869925406761e+06 1.764127805669157999e+06 -6.513801864390484989e+06 5.770975215319544077e+03 -3.708899197373650622e+03 -2.982628150851213377e+03
1.095000000000000000e+03 -2.209604993848809041e+06 1.745583309682289837e+06 -6.528715005144741386e+06 5.783431471368175153e+03 -3.718715959311248753e+03 -2.946381093236729157e+03
1.100000000000000000e+03 -2.180687836491968017e+06 1.726989729885733686e+06 -6.543446910610925406e+06 5.795726769372095987e+03 -3.728429218940440933e+03 -2.910052203324556103e+03
1.105000000000000000e+03 -2.151709202645107638e+06 1.708347583791031502e+06 -6.557997171627548523e+06 5.807860778476248925e+03 -3.738038714052278010e+03 -2.873642478348228451e+03
1.110000000000000000e+03 -2.122669898752726614e+06 1.689657390220770147e+06 -6.572365384019290097e+06 5.819833172071495937e+03 -3.747544185165889758e+03 -2.837152917752065150e+03
1.115000000000000000e+03 -2.093570732892369153e+06 1.670919669294940773e+06 -6.586551148608050309e+06 5.831643627804694006e+03 -3.756945375536186930e+03 -2.800584523167502539e+03
1.120000000000000000e+03 -2.064412514753345633e+06 1.652134942417259794e+06 -6.600554071223887615e+06 5.843291827588698652e+03 -3.766242031161516934e+03 -2.763938298389342435e+03
1.125000000000000000e+03 -2.035196055615402060e+06 1.633303732261452125e+06 -6.614373762715834193e+06 5.854777457612286526e+03 -3.775433900791271753e+03 -2.727215249351915190e+03
1.130000000000000000e+03 -2.005922168327340623e+06 1.614426562757495791e+06 -6.628009838962594047e+06 5.866100208350002504e+03 -3.784520735933444939e+03 -2.690416384105158158e+03
1.135000000000000000e+03 -1.976591667285590665e+06 1.595503959077828564e+06 -6.641461920883120038e+06 5.877259774571926755e+03 -3.793502290862143127e+03 -2.653542712790610040e+03
1.140000000000000000e+03 -1.947205368412730983e+06 1.576536447623517830e+06 -6.654729634447072633e+06 5.888255855353360857e+03 -3.802378322625046621e+03 -2.616595247617320638e+03
1.145000000000000000e+03 -1.917764089135964168e+06 1.557524556010392494e+06 -6.667812610685159452e+06 5.899088154084437519e+03 -3.811148591050820414e+03 -2.579575002837676493e+03
1.150000000000000000e+03 -1.888268648365542060e+06 1.538468813055138336e+06 -6.680710485699348152e+06 5.909756378479646628e+03 -3.819812858756476089e+03 -2.542482994723141928e+03
