5.000000000000000000e+03 5.446440143445770256e+06 -2.979188976897136774e+06 3.437230248705434613e+06 -3.334681973100447976e+03 1.478918899626343546e+03 6.549173791137109220e+03
5.005000000000000000e+03 5.429766733580267988e+06 -2.971794382399004884e+06 3.469976117661120370e+06 -3.365169043535823675e+03 1.495595250010595691e+03 6.529933502446708189e+03
5.010000000000000000e+03 5.412940888362589292e+06 -2.964316406148951966e+06 3.502625785173353739e+06 -3.395562038487533755e+03 1.512229796815016471e+03 6.510510396241726085e+03
5.015000000000000000e+03 5.395963078170151450e+06 -2.956755257164876908e+06 3.535178337154562585e+06 -3.425860106293898752e+03 1.528822077903575291e+03 6.490905016319140486e+03
5.020000000000000000e+03 5.378833777638682164e+06 -2.949111146775358822e+06 3.567632862236158457e+06 -3.456062408647575921e+03 1.545371633986430425e+03 6.471117910234515875e+03
5.025000000000000000e+03 5.361553465595444664e+06 -2.941384288605426438e+06 3.599988451787331142e+06 -3.486168109765855661e+03 1.561878006891585983e+03 6.451149630547310153e+03
5.030000000000000000e+03 5.344122625046615489e+06 -2.933574898570968304e+06 3.632244199940067716e+06 -3.516176376413968683e+03 1.578340739577530030e+03 6.431000734808942980e+03
5.035000000000000000e+03 5.326541743164545856e+06 -2.925683194873080589e+06 3.664399203614112455e+06 -3.546086377928365437e+03 1.594759376145863826e+03 6.410671785550718596e+03
5.040000000000000000e+03 5.308811311274903826e+06 -2.917709397992351092e+06 3.696452562541866209e+06 -3.575897286239969162e+03 1.611133461853923563e+03 6.390163350271602212e+03
5.045000000000000000e+03 5.290931824843703769e+06 -2.909653730683081318e+06 3.728403379293224309e+06 -3.605608275897398926e+03 1.627462543127392337e+03 6.369476001425850882e+03
5.050000000000000000e+03 5.272903783464216627e+06 -2.901516417967444286e+06 3.760250759300353471e+06 -3.635218524090164465e+03 1.643746167572903005e+03 6.348610316410501582e+03
5.055000000000000000e+03 5.254727690843765624e+06 -2.893297687129579950e+06 3.791993810882405844e+06 -3.664727210671832836e+03 1.659983883990631284e+03 6.327566877552711048e+03
5.060000000000000000e+03 5.236404054790406488e+06 -2.884997767709626816e+06 3.823631645270169247e+06 -3.694133518183160959e+03 1.676175242386878381e+03 6.306346272096952816e+03
