5.000000000000000000e+03 5.446440143445770256e+06 -2.979188976897136774e+06 3.437230248705434613e+06 -3.334681973100447976e+03 1.478918899626343546e+03 6.549173791137109220e+03
5.005000000000000000e+03 5.429766733580267988e+06 -2.971794382399004884e+06 3.469976117661120370e+06 -3.365169043535823675e+03 1.495595250010595691e+03 6.529933502446708189e+03
5.010000000000000000e+03 5.412940888362589292e+06 -2.964316406148951966e+06 3.502625785173353739e+06 -3.395554253549897567e+03 1.512225540197721102e+03 6.510464564664775935e+03
5.015000000000000000e+03 5.395963117094839923e+06 -2.956755278447963297e+06 3.535178107996677514e+06 -3.425843665984173185e+03 1.528813085501341902e+03 6.490813502875176709e+03
5.020000000000000000e+03 5.378833898764919490e+06 -2.949111213020456489e+06 3.567632175511053298e+06 -3.456036443971517656e+03 1.545357426844644579e+03 6.470980880993473875e+03
5.025000000000000000e+03 5.361553716545062140e+06 -2.941384425886233337e+06 3.599987079916020855e+06 -3.486131753396078693e+03 1.561858106388527176e+03 6.450967267925082524e+03
5.030000000000000000e+03 5.344123057778081857e+06 -2.933575135354290716e+06 3.632241916255646385e+06 -3.516128762916417600e+03 1.578314667544300164e+03 6.430773237549396072e+03
5.035000000000000000e+03 5.326542413963499479e+06 -2.925683562016569078e+06 3.664395782443393487e+06 -3.546026643988562228e+03 1.594726654986350013e+03 6.410399368703769142e+03
5.040000000000000000e+03 5.308812280743557028e+06 -2.917709928741637152e+06 3.696447779286912177e+06 -3.575824570888978542e+03 1.611093614664767301e+03 6.389846245167351299e+03
5.045000000000000000e+03 5.290933157889111899e+06 -2.909654460668313317e+06 3.728397010512748733e+06 -3.605521720737460782e+03 1.627415093817936395e+03 6.369114455644785266e+03
5.050000000000000000e+03 5.272905549285424873e+06 -2.901517385199223645e+06 3.760242582790972665e+06 -3.635117273519937044e+03 1.643690640985088976e+03 6.348204593749759624e+03
5.055000000000000000e+03 5.254729962917825207e+06 -2.893298931994298007e+06 3.791983605759721249e+06 -3.664610412111194364e+03 1.659919806018818690e+03 6.327117257988420533e+03
5.060000000000000000e+03 5.236406910857269540e+06 -2.884999332964203786e+06 3.823619192049663514e+06 -3.694000322297517414e+03 1.676102140097557822e+03 6.305853051742642492e+03
